Filename,Year,Month,Date,Description,Type of Notice,Nr. of Repos Affected
2017-11-06-Magento.md,2017,11,06,Magento.md,Takedown,1
2017-11-06-OUP.md,2017,11,06,OUP.md,Takedown,1
2017-11-06-Pearson.md,2017,11,06,Pearson.md,Takedown,2
2017-11-06-SnippetServer.md,2017,11,06,SnippetServer.md,Takedown,1
2017-11-06-TU-Darmstadt.md,2017,11,06,TU-Darmstadt.md,Takedown,1
2017-11-06-Workshare.md,2017,11,06,Workshare.md,Takedown,6
2017-11-07-Accenture.md,2017,11,07,Accenture.md,Takedown,10
2017-11-07-ConvertCSV.md,2017,11,07,ConvertCSV.md,Takedown,1
2017-11-07-ConvertCVS-2.md,2017,11,07,ConvertCVS-2.md,Takedown,1
2017-11-07-EpicGames.md,2017,11,07,EpicGames.md,Takedown,27
2017-11-07-Marketing-Online.md,2017,11,07,Marketing-Online.md,Takedown,1
2017-11-07-RandomHouse.md,2017,11,07,RandomHouse.md,Takedown,1
2017-11-07-Tagweb.md,2017,11,07,Tagweb.md,Takedown,1
2017-11-07-TreeHub.md,2017,11,07,TreeHub.md,Takedown,1
2017-11-08-EpicGames.md,2017,11,08,EpicGames.md,Takedown,8
2017-11-08-FHAdmin.md,2017,11,08,FHAdmin.md,Takedown,1
2017-11-08-Oath.md,2017,11,08,Oath.md,Takedown,7
2017-11-08-Pottermore.md,2017,11,08,Pottermore.md,Takedown,1
2017-11-08-Tinder.md,2017,11,08,Tinder.md,Takedown,89
2017-11-08-Webkul-1.md,2017,11,08,Webkul-1.md,Takedown,1
2017-11-08-Webkul.md,2017,11,08,Webkul.md,Takedown,23
2017-11-09-AudioStream.md,2017,11,09,AudioStream.md,Takedown,1
2017-11-09-Cambridge.md,2017,11,09,Cambridge.md,Takedown,1
2017-11-09-DieboldNixdorf.md,2017,11,09,DieboldNixdorf.md,Takedown,5
2017-11-09-Dofus-Touch.md,2017,11,09,Dofus-Touch.md,Takedown,1
2017-11-09-projectboss.md,2017,11,09,projectboss.md,Takedown,1
2017-11-09-TSYS.md,2017,11,09,TSYS.md,Takedown,1
2017-11-09-VolumeViewer.md,2017,11,09,VolumeViewer.md,Takedown,1
2017-11-09-VolumeViewer2.md,2017,11,09,VolumeViewer2.md,Takedown,1
2017-11-10-FileSaver.md,2017,11,10,FileSaver.md,Takedown,1
2017-11-11-FHAdmin.md,2017,11,11,FHAdmin.md,Takedown,1
2017-11-11-FoxMC.md,2017,11,11,FoxMC.md,Takedown,1
2017-11-11-NAVL.md,2017,11,11,NAVL.md,Takedown,1
2017-11-13-Haynes.md,2017,11,13,Haynes.md,Takedown,1
2017-11-13-MoreMountains-2.md,2017,11,13,MoreMountains-2.md,Takedown,1
2017-11-13-MoreMountains.md,2017,11,13,MoreMountains.md,Takedown,5
2017-11-13-PokemonVortex.md,2017,11,13,PokemonVortex.md,Takedown,4
2017-11-13-Udemy-2.md,2017,11,13,Udemy-2.md,Takedown,308
2017-11-13-Udemy.md,2017,11,13,Udemy.md,Takedown,187
2017-11-13-Webkul-2.md,2017,11,13,Webkul-2.md,Takedown,1
2017-11-13-Webkul-3.md,2017,11,13,Webkul-3.md,Takedown,1
2017-11-13-Webkul-4.md,2017,11,13,Webkul-4.md,Takedown,1
2017-11-13-Webkul-5.md,2017,11,13,Webkul-5.md,Takedown,1
2017-11-13-Webkul-6.md,2017,11,13,Webkul-6.md,Takedown,1
2017-11-13-Webkul-7.md,2017,11,13,Webkul-7.md,Takedown,1
2017-11-13-Webkul-8.md,2017,11,13,Webkul-8.md,Takedown,1
2017-11-13-Webkul.md,2017,11,13,Webkul.md,Takedown,1
2017-11-14-Asirikuy.md,2017,11,14,Asirikuy.md,Takedown,1
2017-11-14-Atlassian-2.md,2017,11,14,Atlassian-2.md,Takedown,62
2017-11-14-Atlassian.md,2017,11,14,Atlassian.md,Takedown,45
2017-11-14-OffensiveSecurity-2.md,2017,11,14,OffensiveSecurity-2.md,Takedown,1
2017-11-14-OffensiveSecurity.md,2017,11,14,OffensiveSecurity.md,Takedown,1
2017-11-14-RandomHouse.md,2017,11,14,RandomHouse.md,Takedown,1
2017-11-14-Skopos.md,2017,11,14,Skopos.md,Takedown,1
2017-11-14-Stereoarts-2.md,2017,11,14,Stereoarts-2.md,Takedown,1
2017-11-14-Stereoarts.md,2017,11,14,Stereoarts.md,Takedown,1
2017-11-14-Zelix.md,2017,11,14,Zelix.md,Takedown,1
2017-11-15-Cigna-2.md,2017,11,15,Cigna-2.md,Takedown,1
2017-11-15-Cigna.md,2017,11,15,Cigna.md,Takedown,1
2017-11-15-cloudsixteen.md,2017,11,15,cloudsixteen.md,Takedown,1
2017-11-15-FHAdmin.md,2017,11,15,FHAdmin.md,Takedown,27
2017-11-15-Huawei.md,2017,11,15,Huawei.md,Takedown,1
2017-11-15-Ikonize.md,2017,11,15,Ikonize.md,Takedown,2
2017-11-15-Pearson.md,2017,11,15,Pearson.md,Takedown,1
2017-11-15-Skyboxes.md,2017,11,15,Skyboxes.md,Takedown,1
2017-11-15-Stereoarts.md,2017,11,15,Stereoarts.md,Takedown,1
2017-11-15-Target.md,2017,11,15,Target.md,Takedown,1
2017-11-15-Webkul-1.md,2017,11,15,Webkul-1.md,Takedown,1
2017-11-15-Webkul-4.md,2017,11,15,Webkul-4.md,Takedown,1
2017-11-15-Webkul-5.md,2017,11,15,Webkul-5.md,Takedown,1
2017-11-15-Webkul-6.md,2017,11,15,Webkul-6.md,Takedown,1
2017-11-15-Webkul-7.md,2017,11,15,Webkul-7.md,Takedown,1
2017-11-15-Webkul-9.md,2017,11,15,Webkul-9.md,Takedown,1
2017-11-15-Webkul-10.md,2017,11,15,Webkul-10.md,Takedown,1
2017-11-15-Webkul-11.md,2017,11,15,Webkul-11.md,Takedown,1
2017-11-15-Webkul-12.md,2017,11,15,Webkul-12.md,Takedown,1
2017-11-15-Webkul-13.md,2017,11,15,Webkul-13.md,Takedown,1
2017-11-15-Webkul-14.md,2017,11,15,Webkul-14.md,Takedown,1
2017-11-15-Webkul-15.md,2017,11,15,Webkul-15.md,Takedown,1
2017-11-15-Webkul-16.md,2017,11,15,Webkul-16.md,Takedown,1
2017-11-15-Webkul-17.md,2017,11,15,Webkul-17.md,Takedown,1
2017-11-15-Webkul-18.md,2017,11,15,Webkul-18.md,Takedown,1
2017-11-17-AWS.md,2017,11,17,AWS.md,Takedown,16
2017-11-17-Listen1.md,2017,11,17,Listen1.md,Takedown,1
2017-11-20-HoughtonMifflin.md,2017,11,20,HoughtonMifflin.md,Takedown,1
2017-11-20-OffensiveSecurity.md,2017,11,20,OffensiveSecurity.md,Takedown,1
2017-11-20-Pearson.md,2017,11,20,Pearson.md,Takedown,1
2017-11-20-Penguin.md,2017,11,20,Penguin.md,Takedown,1
2017-11-20-RandomHouse.md,2017,11,20,RandomHouse.md,Takedown,1
2017-11-20-ReedElsevier.md,2017,11,20,ReedElsevier.md,Takedown,1
2017-11-20-StereoArts.md,2017,11,20,StereoArts.md,Takedown,1
2017-11-21-AccentureGlobal.md,2017,11,21,AccentureGlobal.md,Takedown,2
2017-11-21-CashLink.md,2017,11,21,CashLink.md,Takedown,2
2017-11-21-DieboldNixdorf.md,2017,11,21,DieboldNixdorf.md,Takedown,1
2017-11-21-Flectra.md,2017,11,21,Flectra.md,Takedown,9
2017-11-21-Shimlar.md,2017,11,21,Shimlar.md,Takedown,1
2017-11-21-Wing.md,2017,11,21,Wing.md,Takedown,1
2017-11-22-Barclays.md,2017,11,22,Barclays.md,Takedown,7
2017-11-22-LANDI.md,2017,11,22,LANDI.md,Takedown,1
2017-11-22-Matlab.md,2017,11,22,Matlab.md,Takedown,1
2017-11-22-ProtextMe.md,2017,11,22,ProtextMe.md,Takedown,1
2017-11-23-LANDI.md,2017,11,23,LANDI.md,Takedown,2
2017-11-23-Odoo.md,2017,11,23,Odoo.md,Takedown,11
2017-11-27-Acunetix.md,2017,11,27,Acunetix.md,Takedown,1
2017-11-27-Attributor.md,2017,11,27,Attributor.md,Takedown,2
2017-11-27-Booking.md,2017,11,27,Booking.md,Takedown,1
2017-11-27-BT.md,2017,11,27,BT.md,Takedown,1
2017-11-27-Huawei.md,2017,11,27,Huawei.md,Takedown,1
2017-11-27-OffensiveSecurity-2.md,2017,11,27,OffensiveSecurity-2.md,Takedown,1
2017-11-27-OffensiveSecurity.md,2017,11,27,OffensiveSecurity.md,Takedown,1
2017-11-27-Pearson.md,2017,11,27,Pearson.md,Takedown,1
2017-11-27-Shimlar-CounterNotice.md,2017,11,27,Shimlar-CounterNotice.md,Counter Notice,1
2017-11-27-Stereoarts.md,2017,11,27,Stereoarts.md,Takedown,1
2017-11-27-Symantec.md,2017,11,27,Symantec.md,Takedown,1
2017-11-27-Webkul-2.md,2017,11,27,Webkul-2.md,Takedown,1
2017-11-27-Webkul-3.md,2017,11,27,Webkul-3.md,Takedown,1
2017-11-27-Webkul.md,2017,11,27,Webkul.md,Takedown,1
2017-11-27-WellsFargo.md,2017,11,27,WellsFargo.md,Takedown,13
2017-11-28-AMS.md,2017,11,28,AMS.md,Takedown,1
2017-11-28-Attributor.md,2017,11,28,Attributor.md,Takedown,1
2017-11-28-Center-News.md,2017,11,28,Center-News.md,Takedown,1
2017-11-28-Codility.md,2017,11,28,Codility.md,Takedown,1
2017-11-28-HealthHero.md,2017,11,28,HealthHero.md,Takedown,2
2017-11-28-HouseSigma.md,2017,11,28,HouseSigma.md,Takedown,1
2017-11-28-Hulu.md,2017,11,28,Hulu.md,Takedown,1
2017-11-28-Koosmik.md,2017,11,28,Koosmik.md,Takedown,1
2017-11-28-SmartAdmin.md,2017,11,28,SmartAdmin.md,Takedown,7
2017-11-28-Toontown.md,2017,11,28,Toontown.md,Takedown,1
2017-11-29-Booking.md,2017,11,29,Booking.md,Takedown,1
2017-11-29-OffensiveSecurity.md,2017,11,29,OffensiveSecurity.md,Takedown,1
2017-11-29-Toontown.md,2017,11,29,Toontown.md,Takedown,1
2017-11-29-Unity.md,2017,11,29,Unity.md,Takedown,12
2017-11-30-BrokenVector.md,2017,11,30,BrokenVector.md,Takedown,1
2017-11-30-Codility.md,2017,11,30,Codility.md,Takedown,1
2017-11-30-EVP5.md,2017,11,30,EVP5.md,Takedown,1
2017-11-30-MachineLearning.md,2017,11,30,MachineLearning.md,Takedown,1
2017-11-30-Mobiscroll.md,2017,11,30,Mobiscroll.md,Takedown,14
2017-11-30-RandomHouse.md,2017,11,30,RandomHouse.md,Takedown,1
2017-11-30-StereoArts.md,2017,11,30,StereoArts.md,Takedown,1
2017-11-30-Theinhardt.md,2017,11,30,Theinhardt.md,Takedown,1
2017-11-30-USBank.md,2017,11,30,USBank.md,Takedown,4
2017-11-30-WellsFargo.md,2017,11,30,WellsFargo.md,Takedown,3
2017-12-01-Listen1-CounterNotice.md,2017,12,01,Listen1-CounterNotice.md,Counter Notice,1
2017-12-01-OpenPlatform.md,2017,12,01,OpenPlatform.md,Takedown,1
2017-12-02-ShoutOurDotBiz.md,2017,12,02,ShoutOurDotBiz.md,Takedown,1
2017-12-04-LANDI.md,2017,12,04,LANDI.md,Takedown,1
2017-12-04-MachineLearning-CounterNotice.md,2017,12,04,MachineLearning-CounterNotice.md,Counter Notice,1
2017-12-04-mypublic-src.md,2017,12,04,mypublic-src.md,Takedown,1
2017-12-04-Parallax.md,2017,12,04,Parallax.md,Takedown,1
2017-12-04-Pearson.md,2017,12,04,Pearson.md,Takedown,1
2017-12-04-SageTechnologies.md,2017,12,04,SageTechnologies.md,Takedown,1
2017-12-04-Sanofi.md,2017,12,04,Sanofi.md,Takedown,1
2017-12-04-Stereoarts.md,2017,12,04,Stereoarts.md,Takedown,1
2017-12-04-Webkul-2.md,2017,12,04,Webkul-2.md,Takedown,1
2017-12-04-Webkul.md,2017,12,04,Webkul.md,Takedown,1
2017-12-04-WindRiver-2.md,2017,12,04,WindRiver-2.md,Takedown,1
2017-12-04-Windriver.md,2017,12,04,Windriver.md,Takedown,1
2017-12-04-WizardsoftheCoast.md,2017,12,04,WizardsoftheCoast.md,Takedown,1
2017-12-05-Amdocs.md,2017,12,05,Amdocs.md,Takedown,1
2017-12-05-Carson-Dellosa.md,2017,12,05,Carson-Dellosa.md,Takedown,1
2017-12-05-CodeOrange.md,2017,12,05,CodeOrange.md,Takedown,1
2017-12-05-HashMicro.md,2017,12,05,HashMicro.md,Takedown,1
2017-12-05-LegacyStudios.md,2017,12,05,LegacyStudios.md,Takedown,1
2017-12-05-Loader.md,2017,12,05,Loader.md,Takedown,1
2017-12-05-Target.md,2017,12,05,Target.md,Takedown,6
2017-12-05-Webkul.md,2017,12,05,Webkul.md,Takedown,3
2017-12-06-CapitalOne.md,2017,12,06,CapitalOne.md,Takedown,12
2017-12-06-DJI.md,2017,12,06,DJI.md,Takedown,16
2017-12-06-GarbageCollectionHandbook.md,2017,12,06,GarbageCollectionHandbook.md,Takedown,1
2017-12-06-HealthHero.md,2017,12,06,HealthHero.md,Takedown,1
2017-12-06-T4c.md,2017,12,06,T4c.md,Takedown,1
2017-12-07-ClicknGo.md,2017,12,07,ClicknGo.md,Takedown,1
2017-12-07-EVP5.md,2017,12,07,EVP5.md,Takedown,2
2017-12-07-HBInnovation.md,2017,12,07,HBInnovation.md,Takedown,1
2017-12-07-KKKCtp.md,2017,12,07,KKKCtp.md,Takedown,1
2017-12-07-LegacyLauncher.md,2017,12,07,LegacyLauncher.md,Takedown,2
2017-12-07-OffensiveSecurity.md,2017,12,07,OffensiveSecurity.md,Takedown,1
2017-12-07-Pearson.md,2017,12,07,Pearson.md,Takedown,2
2017-12-07-TheMusthaves.md,2017,12,07,TheMusthaves.md,Takedown,1
2017-12-08-CapitalOne-2.md,2017,12,08,CapitalOne-2.md,Takedown,1
2017-12-08-CapitalOne.md,2017,12,08,CapitalOne.md,Takedown,16
2017-12-08-T4C.md,2017,12,08,T4C.md,Takedown,7
2017-12-08-TMobile-2.md,2017,12,08,TMobile-2.md,Takedown,1
2017-12-08-TMobile-3.md,2017,12,08,TMobile-3.md,Takedown,1
2017-12-08-TMobile-4.md,2017,12,08,TMobile-4.md,Takedown,1
2017-12-08-TMobile-5.md,2017,12,08,TMobile-5.md,Takedown,1
2017-12-08-TMobile-6.md,2017,12,08,TMobile-6.md,Takedown,1
2017-12-08-TMobile-7.md,2017,12,08,TMobile-7.md,Takedown,1
2017-12-08-TMobile-8.md,2017,12,08,TMobile-8.md,Takedown,1
2017-12-08-TMobile-9.md,2017,12,08,TMobile-9.md,Takedown,1
2017-12-08-TMobile-10.md,2017,12,08,TMobile-10.md,Takedown,1
2017-12-08-TMobile-11.md,2017,12,08,TMobile-11.md,Takedown,1
2017-12-08-TMobile-12.md,2017,12,08,TMobile-12.md,Takedown,1
2017-12-08-TMobile.md,2017,12,08,TMobile.md,Takedown,1
2017-12-11-AIG.md,2017,12,11,AIG.md,Takedown,1
2017-12-11-Arrivy.md,2017,12,11,Arrivy.md,Takedown,1
2017-12-11-Attributor.md,2017,12,11,Attributor.md,Takedown,1
2017-12-11-AutoUHC.md,2017,12,11,AutoUHC.md,Takedown,3
2017-12-11-axa.md,2017,12,11,axa.md,Takedown,1
2017-12-11-Clickngo.md,2017,12,11,Clickngo.md,Takedown,1
2017-12-11-OffensiveSecurity-2.md,2017,12,11,OffensiveSecurity-2.md,Takedown,1
2017-12-11-OffensiveSecurity-3.md,2017,12,11,OffensiveSecurity-3.md,Takedown,1
2017-12-11-OffensiveSecurity.md,2017,12,11,OffensiveSecurity.md,Takedown,1
2017-12-11-Target.md,2017,12,11,Target.md,Takedown,2
2017-12-11-Taylor&Francis.md,2017,12,11,Taylor&Francis.md,Takedown,33
2017-12-11-Webkul-2.md,2017,12,11,Webkul-2.md,Takedown,1
2017-12-11-Webkul.md,2017,12,11,Webkul.md,Takedown,1
2017-12-11-WellsFargo-Counternotice.md,2017,12,11,WellsFargo-Counternotice.md,Counter Notice,1
2017-12-12-Arrivy.md,2017,12,12,Arrivy.md,Takedown,1
2017-12-12-FHAdmin-2.md,2017,12,12,FHAdmin-2.md,Takedown,1
2017-12-12-FHAdmin.md,2017,12,12,FHAdmin.md,Takedown,2
2017-12-12-Insyde.md,2017,12,12,Insyde.md,Takedown,2
2017-12-12-Nihon.md,2017,12,12,Nihon.md,Takedown,1
2017-12-12-Odoo-2.md,2017,12,12,Odoo-2.md,Takedown,1
2017-12-12-Odoo-3.md,2017,12,12,Odoo-3.md,Takedown,5
2017-12-12-Odoo.md,2017,12,12,Odoo.md,Takedown,3
2017-12-12-Offensive-Security-1.md,2017,12,12,Offensive-Security-1.md,Takedown,1
2017-12-12-Offensive-Security-2.md,2017,12,12,Offensive-Security-2.md,Takedown,1
2017-12-12-Offensive-Security-3.md,2017,12,12,Offensive-Security-3.md,Takedown,1
2017-12-12-Offensive-Security-4.md,2017,12,12,Offensive-Security-4.md,Takedown,1
2017-12-12-Offensive-Security-5.md,2017,12,12,Offensive-Security-5.md,Takedown,1
2017-12-12-Offensive-Security-8.md,2017,12,12,Offensive-Security-8.md,Takedown,1
2017-12-12-Offensive-Security-10.md,2017,12,12,Offensive-Security-10.md,Takedown,1
2017-12-12-Offensive-Security-11.md,2017,12,12,Offensive-Security-11.md,Takedown,1
2017-12-12-OffensiveSecurity-9.md,2017,12,12,OffensiveSecurity-9.md,Takedown,1
2017-12-12-Pearson.md,2017,12,12,Pearson.md,Takedown,1
2017-12-13-AutoUHC-CounterNotice.md,2017,12,13,AutoUHC-CounterNotice.md,Counter Notice,1
2017-12-13-FHAdmin.md,2017,12,13,FHAdmin.md,Takedown,1
2017-12-13-PragmaticProgrammers.md,2017,12,13,PragmaticProgrammers.md,Takedown,1
2017-12-13-Techsmith.md,2017,12,13,Techsmith.md,Takedown,2
2017-12-14-CapitalOne.md,2017,12,14,CapitalOne.md,Takedown,12
2017-12-14-LinkBusters.md,2017,12,14,LinkBusters.md,Takedown,1
2017-12-14-Springer.md,2017,12,14,Springer.md,Takedown,1
2017-12-14-TMobile-2.md,2017,12,14,TMobile-2.md,Takedown,1
2017-12-14-TMobile.md,2017,12,14,TMobile.md,Takedown,1
2017-12-15-CodeOrange-Counternotice.md,2017,12,15,CodeOrange-Counternotice.md,Counter Notice,1
2017-12-15-TMobile-1.md,2017,12,15,TMobile-1.md,Takedown,1
2017-12-15-TMobile-2.md,2017,12,15,TMobile-2.md,Takedown,1
2017-12-18-Codility.md,2017,12,18,Codility.md,Takedown,1
2017-12-18-EpicGames.md,2017,12,18,EpicGames.md,Takedown,1
2017-12-18-EVP5.md,2017,12,18,EVP5.md,Takedown,1
2017-12-19-JavaFX.md,2017,12,19,JavaFX.md,Takedown,1
2017-12-19-Pearson.md,2017,12,19,Pearson.md,Takedown,1
2017-12-19-TechSmith.md,2017,12,19,TechSmith.md,Takedown,1
2017-12-20-Aquarius3.md,2017,12,20,Aquarius3.md,Takedown,1
2017-12-20-BurpSuite.md,2017,12,20,BurpSuite.md,Takedown,1
2017-12-20-Flectra.md,2017,12,20,Flectra.md,Takedown,3
2017-12-20-HoughtonMifflin.md,2017,12,20,HoughtonMifflin.md,Takedown,1
2017-12-20-Playboy.md,2017,12,20,Playboy.md,Takedown,1
2017-12-21-BurpSuite.md,2017,12,21,BurpSuite.md,Takedown,148
2017-12-21-Deezer.md,2017,12,21,Deezer.md,Takedown,24
2017-12-21-Webkul-2.md,2017,12,21,Webkul-2.md,Takedown,1
2017-12-21-Webkul.md,2017,12,21,Webkul.md,Takedown,1
2017-12-27-FHAdmin.md,2017,12,27,FHAdmin.md,Takedown,1
2017-12-27-McKesson.md,2017,12,27,McKesson.md,Takedown,1
2017-12-27-SEH.md,2017,12,27,SEH.md,Takedown,1
2017-12-27-Webkul-2.md,2017,12,27,Webkul-2.md,Takedown,1
2017-12-27-Webkul-3.md,2017,12,27,Webkul-3.md,Takedown,1
2017-12-27-Webkul-4.md,2017,12,27,Webkul-4.md,Takedown,1
2017-12-27-Webkul.md,2017,12,27,Webkul.md,Takedown,1
2017-12-27-WindRiverVxWorks.md,2017,12,27,WindRiverVxWorks.md,Takedown,5
2017-12-28-BurpSuite.md,2017,12,28,BurpSuite.md,Takedown,1
2017-12-28-gymamigo.md,2017,12,28,gymamigo.md,Takedown,1
2017-12-28-Lubuntu.md,2017,12,28,Lubuntu.md,Takedown,1
2017-12-28-Masari.md,2017,12,28,Masari.md,Takedown,1
2017-12-28-myRep.md,2017,12,28,myRep.md,Takedown,2
2017-12-28-Omoshiroi.md,2017,12,28,Omoshiroi.md,Takedown,114
2017-12-28-Pearson.md,2017,12,28,Pearson.md,Takedown,3
2017-12-28-WindRiver-2.md,2017,12,28,WindRiver-2.md,Takedown,12
2017-12-28-WindRiver.md,2017,12,28,WindRiver.md,Takedown,8
2017-12-29-Deezer.md,2017,12,29,Deezer.md,Takedown,8
2017-12-29-DJI-CounterNotice.md,2017,12,29,DJI-CounterNotice.md,Counter Notice,1
2017-Offensive-Security-7.md,2017,Of,en,ive-Security-7.md,Takedown,1
20107-05-22-Pearson.md,2010,-0,-2,-Pearson.md,Takedown,2
Offensive-Security-6.md,Offe,si,e-,ecurity-6.md,Takedown,1
2017-02-01-RBoyApps-2.md,2017,02,01,RBoyApps-2.md,Takedown,16
2017-02-15-DeutscheBank.md,2017,02,15,DeutscheBank.md,Takedown,1
2017-03-13-Jetbrains.md,2017,03,13,Jetbrains.md,Takedown,29
2017-06-26-Wipro-Counternotice.md,2017,06,26,Wipro-Counternotice.md,Counter Notice,1
2017-06-30-AdflyLink.md,2017,06,30,AdflyLink.md,Takedown,1
2017-07-28-Toontown-2.md,2017,07,28,Toontown-2.md,Takedown,2
2017-08-31-Tourzan.md,2017,08,31,Tourzan.md,Takedown,1
2017-09-04-Random-House.md,2017,09,04,Random-House.md,Takedown,1
2017-09-05-RandomHouse-2.md,2017,09,05,RandomHouse-2.md,Takedown,1
2017-09-18-RandomHouse.md,2017,09,18,RandomHouse.md,Takedown,2
2017-09-19-Ragnarok.md,2017,09,19,Ragnarok.md,Takedown,1
2017-10-10-Broadcom.md,2017,10,10,Broadcom.md,Takedown,1
