Filename,Year,Month,Date,Description,Type of Notice,Number of Repos Affected
2021-01-04-bmcic.md,2021,01,04,bmcic.md,takedown,1
2021-01-04-zenith-bank.md,2021,01,04,zenith-bank.md,takedown,1
2021-01-05-cs335-counternotice.md,2021,01,05,cs335-counternotice.md,counternotice,1
2021-01-05-ucsd-cs.md,2021,01,05,ucsd-cs.md,takedown,1
2021-01-07-cnnbrasil.md,2021,01,07,cnnbrasil.md,takedown,18
2021-01-07-search-engine.md,2021,01,07,search-engine.md,takedown,1
2021-01-08-wipro-retraction.md,2021,01,08,wipro-retraction.md,retraction,1
2021-01-11-antorient.md,2021,01,11,antorient.md,takedown,2
2021-01-11-awesome-restaurant.md,2021,01,11,awesome-restaurant.md,takedown,1
2021-01-11-crackingthecodinginterview.md,2021,01,11,crackingthecodinginterview.md,takedown,620
2021-01-11-gameaiprogramming.md,2021,01,11,gameaiprogramming.md,takedown,6
2021-01-11-hactivate.md,2021,01,11,hactivate.md,takedown,4
2021-01-11-hpomb.md,2021,01,11,hpomb.md,takedown,1
2021-01-11-insta485test.md,2021,01,11,insta485test.md,takedown,1
2021-01-12-bitrix.md,2021,01,12,bitrix.md,takedown,1
2021-01-12-kyoko.md,2021,01,12,kyoko.md,takedown,15
2021-01-12-rfcommunity.md,2021,01,12,rfcommunity.md,takedown,1
2021-01-12-tiktok.md,2021,01,12,tiktok.md,takedown,5
2021-01-13-sharing.md,2021,01,13,sharing.md,takedown,3
2021-01-13-ventasYii.md,2021,01,13,ventasYii.md,takedown,1
2021-01-14-cogs.md,2021,01,14,cogs.md,takedown,2
2021-01-14-coursefarming.md,2021,01,14,coursefarming.md,takedown,1
2021-01-14-fairmint.md,2021,01,14,fairmint.md,takedown,2
2021-01-14-hackreactor-2.md,2021,01,14,hackreactor-2.md,takedown,3
2021-01-14-hackreactor.md,2021,01,14,hackreactor.md,takedown,1
2021-01-14-jetbrains.md,2021,01,14,jetbrains.md,takedown,1
2021-01-14-mpa.md,2021,01,14,mpa.md,takedown,1
2021-01-14-neyrokod.md,2021,01,14,neyrokod.md,takedown,3
2021-01-14-pyimagesearch.md,2021,01,14,pyimagesearch.md,takedown,1
2021-01-14-selfcare.md,2021,01,14,selfcare.md,takedown,1
2021-01-14-siganow.md,2021,01,14,siganow.md,takedown,17
2021-01-14-smartbi-fe.md,2021,01,14,smartbi-fe.md,takedown,3
2021-01-14-superstore-finder.md,2021,01,14,superstore-finder.md,takedown,1
2021-01-14-uhubctl.md,2021,01,14,uhubctl.md,takedown,2
2021-01-15-automotive-ethernet.md,2021,01,15,automotive-ethernet.md,takedown,15
2021-01-15-backend-theme.md,2021,01,15,backend-theme.md,takedown,3
2021-01-15-codility.md,2021,01,15,codility.md,takedown,3
2021-01-15-coursefarming.md,2021,01,15,coursefarming.md,takedown,1
2021-01-15-ece297.md,2021,01,15,ece297.md,takedown,1
2021-01-15-hackreactor.md,2021,01,15,hackreactor.md,takedown,3
2021-01-15-pizza-modifiers.md,2021,01,15,pizza-modifiers.md,takedown,1
2021-01-15-theme-grocery.md,2021,01,15,theme-grocery.md,takedown,2
2021-01-15-yesbank.md,2021,01,15,yesbank.md,takedown,1
2021-01-19-adp.md,2021,01,19,adp.md,takedown,1
2021-01-19-changNingOA.md,2021,01,19,changNingOA.md,takedown,6
2021-01-19-dank-mono-2.md,2021,01,19,dank-mono-2.md,takedown,1
2021-01-19-dank-mono.md,2021,01,19,dank-mono.md,takedown,1
2021-01-19-ebupt.md,2021,01,19,ebupt.md,takedown,2
2021-01-19-essential-scrum.md,2021,01,19,essential-scrum.md,takedown,1
2021-01-19-jetbrains.md,2021,01,19,jetbrains.md,takedown,269
2021-01-19-log2base2.md,2021,01,19,log2base2.md,takedown,1
2021-01-19-megvii.md,2021,01,19,megvii.md,takedown,29
2021-01-19-mobilewallet.md,2021,01,19,mobilewallet.md,takedown,5
2021-01-19-northwoods-npm-2.md,2021,01,19,northwoods-npm-2.md,takedown,1
2021-01-19-northwoods-npm-3.md,2021,01,19,northwoods-npm-3.md,takedown,1
2021-01-19-northwoods-npm-4.md,2021,01,19,northwoods-npm-4.md,takedown,1
2021-01-19-northwoods-npm.md,2021,01,19,northwoods-npm.md,takedown,1
2021-01-19-phonepe.md,2021,01,19,phonepe.md,takedown,1
2021-01-19-qualcomm.md,2021,01,19,qualcomm.md,takedown,3
2021-01-19-rusherhack.md,2021,01,19,rusherhack.md,takedown,2
2021-01-19-vertigoboost.md,2021,01,19,vertigoboost.md,takedown,1
2021-01-19-zvirusgen.md,2021,01,19,zvirusgen.md,takedown,2
2021-01-20-debensageserialportdriver.md,2021,01,20,debensageserialportdriver.md,takedown,1
2021-01-20-devexpress.md,2021,01,20,devexpress.md,takedown,2
2021-01-20-mpa-reversal.md,2021,01,20,mpa-reversal.md,reversal,1
2021-01-20-odoosa.md,2021,01,20,odoosa.md,takedown,11
2021-01-21-TD.md,2021,01,21,TD.md,takedown,1
2021-01-21-amazon.md,2021,01,21,amazon.md,takedown,2
2021-01-21-bendingspoons.md,2021,01,21,bendingspoons.md,takedown,1
2021-01-21-discordbot.md,2021,01,21,discordbot.md,takedown,2
2021-01-21-hackreactor.md,2021,01,21,hackreactor.md,takedown,16
2021-01-21-labelzebraprinter.md,2021,01,21,labelzebraprinter.md,takedown,6
2021-01-21-legiit.md,2021,01,21,legiit.md,takedown,1
2021-01-21-mastermind.md,2021,01,21,mastermind.md,takedown,3
2021-01-21-netease.md,2021,01,21,netease.md,takedown,5
2021-01-21-readykit.md,2021,01,21,readykit.md,takedown,1
2021-01-22-brainfights.md,2021,01,22,brainfights.md,takedown,4
2021-01-22-geeks-for-geeks.md,2021,01,22,geeks-for-geeks.md,takedown,1
2021-01-22-laravel-shop.md,2021,01,22,laravel-shop.md,takedown,3
2021-01-22-modelo.md,2021,01,22,modelo.md,takedown,31
2021-01-22-testdome.md,2021,01,22,testdome.md,takedown,1
2021-01-25-capital.md,2021,01,25,capital.md,takedown,1
2021-01-25-ecopetrol.md,2021,01,25,ecopetrol.md,takedown,1
2021-01-25-escapetoshape.md,2021,01,25,escapetoshape.md,takedown,2
2021-01-25-fitprime.md,2021,01,25,fitprime.md,takedown,1
2021-01-25-flexiblog.md,2021,01,25,flexiblog.md,takedown,1
2021-01-25-mohara.md,2021,01,25,mohara.md,takedown,1
2021-01-25-qatoolkit.md,2021,01,25,qatoolkit.md,takedown,2
2021-01-25-simonandschuster.md,2021,01,25,simonandschuster.md,takedown,1
2021-01-25-vue-webpack-echart.md,2021,01,25,vue-webpack-echart.md,takedown,1
2021-01-26-bancoofficial.md,2021,01,26,bancoofficial.md,takedown,1
2021-01-26-browseinfo.md,2021,01,26,browseinfo.md,takedown,7
2021-01-26-clearlink.md,2021,01,26,clearlink.md,takedown,10
2021-01-26-ecopetrol.md,2021,01,26,ecopetrol.md,takedown,1
2021-01-26-probuse.md,2021,01,26,probuse.md,takedown,2
2021-01-26-sinopec.md,2021,01,26,sinopec.md,takedown,1
2021-01-26-starcord.md,2021,01,26,starcord.md,takedown,1
2021-01-26-zilculator.md,2021,01,26,zilculator.md,takedown,1
2021-01-27-autorabit.md,2021,01,27,autorabit.md,takedown,1
2021-01-27-galvanize-2.md,2021,01,27,galvanize-2.md,takedown,1
2021-01-27-galvanize.md,2021,01,27,galvanize.md,takedown,14
2021-01-27-open_neyrokod.md,2021,01,27,open_neyrokod.md,takedown,1
2021-01-27-saqueepague.md,2021,01,27,saqueepague.md,takedown,1
2021-01-27-whitebox-2.md,2021,01,27,whitebox-2.md,takedown,1
2021-01-27-whitebox.md,2021,01,27,whitebox.md,takedown,2
2021-01-28-baytonia.md,2021,01,28,baytonia.md,takedown,1
2021-01-28-chef-supplier-ios.md,2021,01,28,chef-supplier-ios.md,takedown,1
2021-01-28-deliveryboy.md,2021,01,28,deliveryboy.md,takedown,1
2021-01-28-moviekotlin.md,2021,01,28,moviekotlin.md,takedown,1
2021-01-28-odoo-website-addons.md,2021,01,28,odoo-website-addons.md,takedown,1
2021-01-28-odoo13.md,2021,01,28,odoo13.md,takedown,1
2021-01-28-pickerappreferencecode.md,2021,01,28,pickerappreferencecode.md,takedown,1
2021-01-28-shanxi-liankang.md,2021,01,28,shanxi-liankang.md,takedown,2
2021-01-28-siganow.md,2021,01,28,siganow.md,takedown,1
2021-01-28-tasaq-android.md,2021,01,28,tasaq-android.md,takedown,1
2021-01-28-vertigoboost-counternotice.md,2021,01,28,vertigoboost-counternotice.md,counternotice,1
2021-01-28-ws-abcdin-transporte.md,2021,01,28,ws-abcdin-transporte.md,takedown,1
2021-01-28-zoominfo.md,2021,01,28,zoominfo.md,takedown,1
2021-01-29-abcdin-app.md,2021,01,29,abcdin-app.md,takedown,1
2021-01-29-feed-abcdin.md,2021,01,29,feed-abcdin.md,takedown,1
2021-01-29-readykit.md,2021,01,29,readykit.md,takedown,1
2021-01-29-vertigo-boosting-panel.md,2021,01,29,vertigo-boosting-panel.md,takedown,6
2021-02-02-goquizbaselined.md,2021,02,02,goquizbaselined.md,takedown,1
2021-02-02-gravit-api.md,2021,02,02,gravit-api.md,takedown,2
2021-02-02-mobworx.md,2021,02,02,mobworx.md,takedown,5
2021-02-02-mpa.md,2021,02,02,mpa.md,takedown,1
2021-02-02-os-projects.md,2021,02,02,os-projects.md,takedown,1
2021-02-03-alinta-pos-fast.md,2021,02,03,alinta-pos-fast.md,takedown,1
2021-02-03-bullhorn.md,2021,02,03,bullhorn.md,takedown,1
2021-02-03-galvanize-2.md,2021,02,03,galvanize-2.md,takedown,19
2021-02-03-galvanize-3.md,2021,02,03,galvanize-3.md,takedown,5
2021-02-03-galvanize-4.md,2021,02,03,galvanize-4.md,takedown,15
2021-02-03-galvanize.md,2021,02,03,galvanize.md,takedown,8
2021-02-03-mashreqbank.md,2021,02,03,mashreqbank.md,takedown,2
2021-02-03-modelo.md,2021,02,03,modelo.md,takedown,3
2021-02-03-mx-media.md,2021,02,03,mx-media.md,takedown,1
2021-02-04-credz.md,2021,02,04,credz.md,takedown,1
2021-02-04-datastax.md,2021,02,04,datastax.md,takedown,1
2021-02-04-medivia.md,2021,02,04,medivia.md,takedown,2
2021-02-04-smbc.md,2021,02,04,smbc.md,takedown,1
2021-02-05-changning.md,2021,02,05,changning.md,takedown,3
2021-02-05-copart.md,2021,02,05,copart.md,takedown,1
2021-02-05-epuch.md,2021,02,05,epuch.md,takedown,4
2021-02-05-octotree.md,2021,02,05,octotree.md,takedown,4
2021-02-05-odoo.md,2021,02,05,odoo.md,takedown,13
2021-02-05-offensivesecurity.md,2021,02,05,offensivesecurity.md,takedown,1
2021-02-05-pavleu.md,2021,02,05,pavleu.md,takedown,1
2021-02-05-themeforest.md,2021,02,05,themeforest.md,takedown,1
2021-02-05-uhc-core.md,2021,02,05,uhc-core.md,takedown,1
2021-02-08-cambridge.md,2021,02,08,cambridge.md,takedown,1
2021-02-08-codility.md,2021,02,08,codility.md,takedown,5
2021-02-08-copart.md,2021,02,08,copart.md,takedown,1
2021-02-08-debookee.md,2021,02,08,debookee.md,takedown,1
2021-02-08-envato.md,2021,02,08,envato.md,takedown,13
2021-02-08-galvanize.md,2021,02,08,galvanize.md,takedown,1
2021-02-08-inspireui.md,2021,02,08,inspireui.md,takedown,20
2021-02-08-log2base2.md,2021,02,08,log2base2.md,takedown,1
2021-02-08-magento.md,2021,02,08,magento.md,takedown,4
2021-02-08-marketplace.md,2021,02,08,marketplace.md,takedown,1
2021-02-08-neo4J.md,2021,02,08,neo4J.md,takedown,1
2021-02-08-smbc.md,2021,02,08,smbc.md,takedown,1
2021-02-08-wipro.md,2021,02,08,wipro.md,takedown,1
2021-02-09-boubyan.md,2021,02,09,boubyan.md,takedown,1
2021-02-09-codility-2.md,2021,02,09,codility-2.md,takedown,2
2021-02-09-codility-3.md,2021,02,09,codility-3.md,takedown,1
2021-02-09-codility.md,2021,02,09,codility.md,takedown,1
2021-02-09-infosys.md,2021,02,09,infosys.md,takedown,1
2021-02-09-jinhuajisheng.md,2021,02,09,jinhuajisheng.md,takedown,1
2021-02-09-no-starch-press.md,2021,02,09,no-starch-press.md,takedown,1
2021-02-09-payment-telr.md,2021,02,09,payment-telr.md,takedown,4
2021-02-09-screen-lock-pos.md,2021,02,09,screen-lock-pos.md,takedown,4
2021-02-09-setapick-labs.md,2021,02,09,setapick-labs.md,takedown,15
2021-02-09-viavarejo.md,2021,02,09,viavarejo.md,takedown,1
2021-02-10-deezer.md,2021,02,10,deezer.md,takedown,9
2021-02-10-girnarsoftware.md,2021,02,10,girnarsoftware.md,takedown,2
2021-02-10-loaf.md,2021,02,10,loaf.md,takedown,14
2021-02-10-wiley.md,2021,02,10,wiley.md,takedown,1
2021-02-11-actiontrails.md,2021,02,11,actiontrails.md,takedown,2
2021-02-11-beijingmiraclecapital.md,2021,02,11,beijingmiraclecapital.md,takedown,1
2021-02-11-changsha.md,2021,02,11,changsha.md,takedown,2
2021-02-11-doudeka.md,2021,02,11,doudeka.md,takedown,10
2021-02-11-educative.md,2021,02,11,educative.md,takedown,1
2021-02-11-nvidia.md,2021,02,11,nvidia.md,takedown,1
2021-02-11-odoo.md,2021,02,11,odoo.md,takedown,18
2021-02-11-packt.md,2021,02,11,packt.md,takedown,50
2021-02-11-searle.md,2021,02,11,searle.md,takedown,1
2021-02-11-sensetime-2.md,2021,02,11,sensetime-2.md,takedown,1
2021-02-11-sensetime-3.md,2021,02,11,sensetime-3.md,takedown,1
2021-02-11-sensetime.md,2021,02,11,sensetime.md,takedown,1
2021-02-11-zanebot.md,2021,02,11,zanebot.md,takedown,3
2021-02-12-codility-2.md,2021,02,12,codility-2.md,takedown,1
2021-02-12-codility.md,2021,02,12,codility.md,takedown,8
2021-02-12-devskiller.md,2021,02,12,devskiller.md,takedown,1
2021-02-12-docsuitepa.md,2021,02,12,docsuitepa.md,takedown,1
2021-02-12-gravit-api.md,2021,02,12,gravit-api.md,takedown,2
2021-02-12-hardwatse.md,2021,02,12,hardwatse.md,takedown,1
2021-02-12-mlfinlab.md,2021,02,12,mlfinlab.md,takedown,2
2021-02-12-more-mountains.md,2021,02,12,more-mountains.md,takedown,29
2021-02-12-papajohns.md,2021,02,12,papajohns.md,takedown,1
2021-02-12-product-version-counternotice-reversal.md,2021,02,12,product-version-counternotice-reversal.md,counternotice-reversal,1
2021-02-12-sensetime-2.md,2021,02,12,sensetime-2.md,takedown,3
2021-02-12-sensetime-3.md,2021,02,12,sensetime-3.md,takedown,1
2021-02-12-sensetime.md,2021,02,12,sensetime.md,takedown,6
2021-02-12-webkul.md,2021,02,12,webkul.md,takedown,1
2021-02-16-appy-health.md,2021,02,16,appy-health.md,takedown,1
2021-02-16-awesome-mapper.md,2021,02,16,awesome-mapper.md,takedown,1
2021-02-16-codility-2.md,2021,02,16,codility-2.md,takedown,2
2021-02-16-codility.md,2021,02,16,codility.md,takedown,1
2021-02-16-credmarket.md,2021,02,16,credmarket.md,takedown,1
2021-02-16-fisglobal.md,2021,02,16,fisglobal.md,takedown,1
2021-02-16-gerdau.md,2021,02,16,gerdau.md,takedown,1
2021-02-16-qualcomm.md,2021,02,16,qualcomm.md,takedown,11
2021-02-16-simplyioa.md,2021,02,16,simplyioa.md,takedown,1
2021-02-16-webkul.md,2021,02,16,webkul.md,takedown,1
2021-02-17-bigsur.md,2021,02,17,bigsur.md,takedown,1
2021-02-17-ezoptimizer.md,2021,02,17,ezoptimizer.md,takedown,1
2021-02-17-fluxstore.md,2021,02,17,fluxstore.md,takedown,19
2021-02-17-phishlabs-hulu-2.md,2021,02,17,phishlabs-hulu-2.md,takedown,1
2021-02-17-phishlabs-hulu.md,2021,02,17,phishlabs-hulu.md,takedown,1
2021-02-17-source-code.md,2021,02,17,source-code.md,takedown,1
2021-02-17-suez.md,2021,02,17,suez.md,takedown,1
2021-02-17-zeltux.md,2021,02,17,zeltux.md,takedown,2
2021-02-18-amroc-vtf.md,2021,02,18,amroc-vtf.md,takedown,3
2021-02-18-aspose-2.md,2021,02,18,aspose-2.md,takedown,1
2021-02-18-aspose-3.md,2021,02,18,aspose-3.md,takedown,1
2021-02-18-aspose.md,2021,02,18,aspose.md,takedown,1
2021-02-18-codility.md,2021,02,18,codility.md,takedown,1
2021-02-18-cs61b-ucb.md,2021,02,18,cs61b-ucb.md,takedown,5
2021-02-18-northwoods-npm-2.md,2021,02,18,northwoods-npm-2.md,takedown,1
2021-02-18-northwoods-npm.md,2021,02,18,northwoods-npm.md,takedown,1
2021-02-18-testdome.md,2021,02,18,testdome.md,takedown,4
2021-02-19-sqlpractice.md,2021,02,19,sqlpractice.md,takedown,2
2021-02-19-take-two.md,2021,02,19,take-two.md,takedown,228
2021-02-22-cs61b-ucb.md,2021,02,22,cs61b-ucb.md,takedown,27
2021-02-22-devskiller.md,2021,02,22,devskiller.md,takedown,1
2021-02-23-amazon.md,2021,02,23,amazon.md,takedown,1
2021-02-23-codility.md,2021,02,23,codility.md,takedown,1
2021-02-23-devskiller.md,2021,02,23,devskiller.md,takedown,1
2021-02-23-digiturk.md,2021,02,23,digiturk.md,takedown,5
2021-02-23-gerdau.md,2021,02,23,gerdau.md,takedown,1
2021-02-23-hcsc.md,2021,02,23,hcsc.md,takedown,1
2021-02-23-nagra-2.md,2021,02,23,nagra-2.md,takedown,1
2021-02-23-nagra-3.md,2021,02,23,nagra-3.md,takedown,1
2021-02-23-nagra-4.md,2021,02,23,nagra-4.md,takedown,1
2021-02-23-nagra-5.md,2021,02,23,nagra-5.md,takedown,1
2021-02-23-nagra.md,2021,02,23,nagra.md,takedown,1
2021-02-23-otpsimple-pay.md,2021,02,23,otpsimple-pay.md,takedown,1
2021-02-23-siam-books.md,2021,02,23,siam-books.md,takedown,1
2021-02-23-triplebyte.md,2021,02,23,triplebyte.md,takedown,9
2021-02-24-cisco.md,2021,02,24,cisco.md,takedown,1
2021-02-24-codility.md,2021,02,24,codility.md,takedown,1
2021-02-24-holy-bard.md,2021,02,24,holy-bard.md,takedown,36
2021-02-24-instagram.md,2021,02,24,instagram.md,takedown,2
2021-02-24-supercell.md,2021,02,24,supercell.md,takedown,1
2021-02-25-cellebrite.md,2021,02,25,cellebrite.md,takedown,1
2021-02-25-chineseocr.md,2021,02,25,chineseocr.md,takedown,6
2021-02-25-curvapp.md,2021,02,25,curvapp.md,takedown,1
2021-02-25-geeksforgeeks.md,2021,02,25,geeksforgeeks.md,takedown,1
2021-02-25-pacific-life-insurance-2.md,2021,02,25,pacific-life-insurance-2.md,takedown,1
2021-02-25-pacific-life-insurance-3.md,2021,02,25,pacific-life-insurance-3.md,takedown,1
2021-02-25-pacific-life-insurance.md,2021,02,25,pacific-life-insurance.md,takedown,1
2021-02-25-pikashow.md,2021,02,25,pikashow.md,takedown,1
2021-02-25-recuiel.md,2021,02,25,recuiel.md,takedown,2
2021-02-25-skyitalia.md,2021,02,25,skyitalia.md,takedown,1
2021-02-26-NTT.md,2021,02,26,NTT.md,takedown,1
2021-02-26-anticosmetics.md,2021,02,26,anticosmetics.md,takedown,1
2021-02-26-itemrestrictions.md,2021,02,26,itemrestrictions.md,takedown,1
2021-02-26-mountainproject.md,2021,02,26,mountainproject.md,takedown,3
2021-02-26-nagra-2.md,2021,02,26,nagra-2.md,takedown,1
2021-02-26-nagra-3.md,2021,02,26,nagra-3.md,takedown,1
2021-02-26-nagra-4.md,2021,02,26,nagra-4.md,takedown,1
2021-02-26-nagra.md,2021,02,26,nagra.md,takedown,1
2021-02-26-scfventures.md,2021,02,26,scfventures.md,takedown,1
2021-02-26-shortny.md,2021,02,26,shortny.md,takedown,1
2021-02-26-sourcecode.md,2021,02,26,sourcecode.md,takedown,4
2021-02-26-testdome.md,2021,02,26,testdome.md,takedown,3
2021-02-26-therms.md,2021,02,26,therms.md,takedown,1
2021-02-26-viacom18.md,2021,02,26,viacom18.md,takedown,1
2021-02-26-wiley.md,2021,02,26,wiley.md,takedown,4
2021-03-01-jetbrains.md,2021,03,01,jetbrains.md,takedown,175
2021-03-01-matteroom.md,2021,03,01,matteroom.md,takedown,1
2021-03-01-nagra.md,2021,03,01,nagra.md,takedown,1
2021-03-01-nctu-compiler-course.md,2021,03,01,nctu-compiler-course.md,takedown,1
2021-03-01-oxford-university-press.md,2021,03,01,oxford-university-press.md,takedown,1
2021-03-01-tmssoftware.md,2021,03,01,tmssoftware.md,takedown,1
2021-03-01-wiley.md,2021,03,01,wiley.md,takedown,1
2021-03-01-wipro.md,2021,03,01,wipro.md,takedown,1
2021-03-02-avifio.md,2021,03,02,avifio.md,takedown,1
2021-03-02-bcbs.md,2021,03,02,bcbs.md,takedown,9
2021-03-02-cj-marketing.md,2021,03,02,cj-marketing.md,takedown,2
2021-03-02-friday-userbot.md,2021,03,02,friday-userbot.md,takedown,2
2021-03-02-galvanize.md,2021,03,02,galvanize.md,takedown,1
2021-03-02-geeksforgeeks.md,2021,03,02,geeksforgeeks.md,takedown,88
2021-03-02-gerdau.md,2021,03,02,gerdau.md,takedown,1
2021-03-02-holy-bard.md,2021,03,02,holy-bard.md,takedown,1
2021-03-02-meetenhancement.md,2021,03,02,meetenhancement.md,takedown,1
2021-03-02-onetrust.md,2021,03,02,onetrust.md,takedown,1
2021-03-02-packt-2.md,2021,03,02,packt-2.md,takedown,55
2021-03-02-packt.md,2021,03,02,packt.md,takedown,112
2021-03-02-softhealer.md,2021,03,02,softhealer.md,takedown,4
2021-03-02-sportunity.md,2021,03,02,sportunity.md,takedown,13
2021-03-02-tech-mahindra.md,2021,03,02,tech-mahindra.md,takedown,1
2021-03-02-timcellular.md,2021,03,02,timcellular.md,takedown,1
2021-03-02-yunmel.md,2021,03,02,yunmel.md,takedown,3
2021-03-03-bestbuy.md,2021,03,03,bestbuy.md,takedown,1
2021-03-03-doudeka.md,2021,03,03,doudeka.md,takedown,8
2021-03-03-geeksforgeeks.md,2021,03,03,geeksforgeeks.md,takedown,1
2021-03-03-kohls.md,2021,03,03,kohls.md,takedown,1
2021-03-03-logo.md,2021,03,03,logo.md,takedown,1
2021-03-03-medi2data.md,2021,03,03,medi2data.md,takedown,1
2021-03-03-mie1624.md,2021,03,03,mie1624.md,takedown,1
2021-03-03-neyrokod.md,2021,03,03,neyrokod.md,takedown,1
2021-03-03-sngine.md,2021,03,03,sngine.md,takedown,1
2021-03-03-xb-software-npm.md,2021,03,03,xb-software-npm.md,takedown,1
2021-03-04-curvy-splines.md,2021,03,04,curvy-splines.md,takedown,1
2021-03-04-dassolutions.md,2021,03,04,dassolutions.md,takedown,1
2021-03-04-gridspace.md,2021,03,04,gridspace.md,takedown,1
2021-03-04-inspireui.md,2021,03,04,inspireui.md,takedown,11
2021-03-04-maskphish.md,2021,03,04,maskphish.md,takedown,2
2021-03-04-mmd4mecanim-2.md,2021,03,04,mmd4mecanim-2.md,takedown,1
2021-03-04-mmd4mecanim.md,2021,03,04,mmd4mecanim.md,takedown,1
2021-03-04-sensetime.md,2021,03,04,sensetime.md,takedown,1
2021-03-04-tombstone.md,2021,03,04,tombstone.md,takedown,1
2021-03-04-uhc-core-counternotice.md,2021,03,04,uhc-core-counternotice.md,counternotice,1
2021-03-04-wildfirechat.md,2021,03,04,wildfirechat.md,takedown,3
2021-03-05-adidas-runtastic.md,2021,03,05,adidas-runtastic.md,takedown,1
2021-03-05-amazon.md,2021,03,05,amazon.md,takedown,1
2021-03-05-discord-authorization-helper.md,2021,03,05,discord-authorization-helper.md,takedown,2
2021-03-05-gatsby-blog-template.md,2021,03,05,gatsby-blog-template.md,takedown,1
2021-03-05-hoefler.md,2021,03,05,hoefler.md,takedown,65
2021-03-05-invision-power-services.md,2021,03,05,invision-power-services.md,takedown,2
2021-03-05-laravel-2.md,2021,03,05,laravel-2.md,takedown,2
2021-03-05-laravel.md,2021,03,05,laravel.md,takedown,1
2021-03-05-oreilly.md,2021,03,05,oreilly.md,takedown,17
2021-03-05-sensetime-2.md,2021,03,05,sensetime-2.md,takedown,4
2021-03-05-sensetime-3.md,2021,03,05,sensetime-3.md,takedown,2
2021-03-05-sensetime.md,2021,03,05,sensetime.md,takedown,6
2021-03-05-sourcecode.md,2021,03,05,sourcecode.md,takedown,1
2021-03-05-tech-mahindra-2.md,2021,03,05,tech-mahindra-2.md,takedown,1
2021-03-05-tech-mahindra-3.md,2021,03,05,tech-mahindra-3.md,takedown,1
